FeatureID,FeatureID_mgf,Name,Formula,Calc. MW,m/z,RT [min],Annotation MW,mzVault Best Match,mzCloud Best Match,KEGG ID,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,# mzCloud Results,# mzVault Results,HILIC_S73,HILIC_S74,HILIC_S75,HILIC_S76,HILIC_S77,HILIC_S78,HILIC_S79,HILIC_S80,HILIC_S81,HILIC_S82,HILIC_S83,HILIC_S84,HILIC_S85,HILIC_S86,HILIC_S87,HILIC_S88,HILIC_S89,HILIC_S90,HILIC_S91,HILIC_S92,HILIC_S93,HILIC_S94,HILIC_S95,HILIC_S96,HILIC_S97,HILIC_S98,HILIC_S99,HILIC_S100,HILIC_S101,HILIC_S102,HILIC_S103,HILIC_S104
FT_1.374_305.13983,MW_306.14721@RT_1.374,NA,NA,306.14721,305.13983,1.374,NA,NA,NA,NA,No results,No results,No results,0,0,2564305.67081316,7917868.71716749,4032648.48425108,8050098.88562727,4533738.50682681,7334474.65461916,6944403.79811774,7503116.09581355,7849483.02897433,3258771.2244976,2499243.12045519,4839583.41536037,11856780.4707369,4462106.74423668,2144138.95890816,1812180.87717339,4047698.8701136,4432703.57178452,6704773.38626652,4422233.54394499,4299017.58504517,3649273.8306497,8048701.05378479,2430559.59028133,10352751.7815109,6555269.58782753,3255865.96508635,3990100.42556099,5028898.22137602,5622253.47567641,1625789.72599642,2873355.52774728
FT_1.486_305.10319,MW_306.11047@RT_1.486,NA,C16 H18 O6,306.11047,305.10319,1.486,306.11034,NA,NA,NA,Full match,No results,No results,0,0,5329168.59108687,10603498.6818889,5479248.39533845,18023892.6547832,9154167.81721097,14869319.7447777,6274438.32417999,9148775.87994408,15356391.6800104,19937356.4951539,9092373.91299798,7558358.96271124,9081349.28063458,17957416.3044662,8252505.53862498,6047596.77370788,10714146.4703408,14916187.3945271,7742735.89353479,7255157.97801017,9298076.38437468,15771038.1952695,6178139.61496088,5557679.5705357,15771486.4671229,17313270.704117,8345777.25392156,10113215.3377258,13226197.1704322,15370997.3427472,4116675.81915242,7976354.85101765
FT_1.667_305.10312,MW_306.11044@RT_1.667,NA,C16 H18 O6,306.11044,305.10312,1.667,306.11034,NA,NA,NA,Full match,No results,No results,0,0,5181283.53809164,6053203.87443019,3895588.46906707,11555628.5023036,5452755.1340383,10235989.1746242,3738210.81027097,8609936.61373704,13400526.8368157,6959171.4520212,8956161.09960552,4608538.33119399,6571070.829328,5560361.42050997,3444245.16688386,3735969.22969062,6793103.23142277,6451614.94845211,3508842.53994516,4247193.12084718,5315962.39806561,4726522.67941675,3025786.10988648,2770286.87989211,12453490.9297011,5950867.63939547,5118159.03510734,4391038.28230593,6820669.29706059,11998351.4329524,2627451.36516735,4884775.57196616
FT_1.213_305.10306,MW_306.11032@RT_1.213,NA,C16 H18 O6,306.11032,305.10306,1.213,306.11034,NA,NA,NA,Full match,No results,No results,0,0,8761666.41642284,11068676.0029928,14392826.8564483,12427597.7489828,7225519.80044447,9829277.49661399,5200271.50863092,8866340.74250792,16354296.7351337,11088871.1401917,8056492.5310756,5885986.48703627,9307496.946595,17583995.8564468,5452221.75446714,6965701.70854075,9694214.99533521,11730396.866807,16949617.7469133,8391788.24359128,12874811.0694367,6606221.2120557,5214128.67010997,6007500.80949428,14370432.8190964,22986597.7167016,17700108.0042972,8264259.98369598,8917180.64915161,15687899.8432237,4975566.24978184,14548071.5896372
FT_1.291_305.06679,MW_306.07407@RT_1.291,NA,C15 H14 O7,306.07407,305.06679,1.291,306.07395,NA,NA,NA,Full match,No results,No results,0,0,23900219.5228541,63567351.956577,21648728.474177,42668414.2999098,36156906.4111702,46782158.4578116,19035482.2136105,42341201.5110836,71007270.4767203,36296503.081174,27193703.5046733,30093689.7072457,64764829.6269753,54569424.6185719,22771522.590227,19441059.0601828,31264814.3445095,53300312.7447859,45073486.3627302,46873377.2216927,56269902.2286055,38294479.4801043,18632605.7006672,29568347.6766244,60845746.0083057,70908258.8293047,27830895.7427082,40193738.6974184,44069268.8745558,51478358.5321722,21522100.5012113,36177063.7069202
FT_1.478_305.06676,MW_306.07404@RT_1.478,NA,C15 H14 O7,306.07404,305.06676,1.478,306.07395,NA,NA,NA,Full match,No results,No results,0,0,1735598.01115428,5448455.67759581,1897490.56600938,6644522.85917474,2974131.4923588,8350700.7161457,2228549.98127457,4814794.60311757,4258581.96621924,3311282.94073224,3088443.6983527,3780332.67549954,5226242.63842272,3326571.42927877,1855423.16917107,2492167.99664347,3829967.70782408,11623546.6590421,2478806.63810963,2062376.92696893,6826370.44139744,5198686.67407499,2245571.11709853,3159154.97420168,12573272.2154529,8957554.29022428,3254966.47713988,5043956.61269691,6664166.16168375,6088727.33636641,2172521.00020838,2106745.16603418
FT_16.005_304.91409,MW_305.92136@RT_16.005,NA,C4 H9 N2 O4 P3 S2,305.92136,304.91409,16.005,305.92166,NA,NA,NA,Full match,No results,No results,0,0,160721282.161749,177920824.765775,182883345.760174,83591402.6087889,191053854.438728,289048071.625559,196296391.180263,545508028.084097,357943979.913757,53301526.6938594,225869819.088012,225225587.126981,232082216.467221,102920816.060465,132059891.82126,515205367.627893,158278320.261616,173207554.472622,151362469.486914,180591427.937529,248905065.561236,101856459.207362,114409425.91722,153840380.811891,215223523.5135,161420567.30385,183892087.322434,329718124.570456,157207311.121107,153595669.550653,133780350.815861,245563634.256477
FT_2.321_304.07877,MW_305.08605@RT_2.321,NA,C8 H20 N O9 P,305.08605,304.07877,2.321,305.08757,NA,NA,NA,Full match,No results,No results,0,0,10490420.8571571,9796771.44087468,37090979.8744618,59306894.6704333,23367135.9845382,31642975.5739024,68695406.2736666,33710614.390055,27933023.6479224,38581331.5643434,61887436.7212449,37206877.1011154,38259566.6145046,40633724.5465003,65316145.2647719,29420496.3384414,24488623.2149207,20704149.2173838,22836026.4086286,22806585.0284215,23606808.5944062,27018418.3551662,34191722.9371187,15345152.0784738,29758710.8865748,25225646.2026206,41176238.5683338,35615579.8721534,52709618.0498087,70603284.5322738,8845273.68010992,42660234.3302812
FT_1.634_303.12380,MW_304.13126@RT_1.634,NA,C17 H20 O5,304.13126,303.1238,1.634,304.13107,NA,NA,NA,Full match,No results,No results,0,0,4773370.05512628,8164905.37515819,4279946.7541199,9941209.9206983,6835376.43643906,12199236.441751,2322245.4342203,9380763.79053986,8583866.38675282,7343052.47082889,5159630.28613506,5372646.81089733,8794267.30493798,6183030.83962053,3845315.32365174,4411299.60253405,7503121.99381263,7356787.06486982,6314283.34454888,7621585.45864297,6075967.24487601,6185566.60973396,4132650.61965972,3920507.14897296,10344940.6996858,8553268.47494498,5113754.88433052,6771454.47512784,7370230.66051324,10791019.662017,2763375.30253025,5292953.21443223
FT_1.664_349.09316,MW_304.09490@RT_1.664,NA,C9 H16 N6 O4 S,304.0949,349.09316,1.664,304.09537,NA,NA,NA,Full match,No results,No results,0,0,6639672.19840557,16530012.7330774,6392675.15404093,19161959.9096938,9288706.97338685,20507849.3969348,5624354.44564686,16663037.9717922,18445808.0446387,12348533.0740459,9400054.87341549,9747051.45729428,10787931.6415454,11801926.5111924,6634727.24385243,6932282.66975102,11731867.7258976,14471612.3668071,8951708.17001085,9177444.2085796,10976951.40734,9539910.55725746,5471118.4425945,5305428.34066139,19863794.1192339,17668175.6590385,10385734.4125712,8795031.19362304,13882338.857045,15413607.2110233,4927500.8099655,9020130.07179616
FT_1.309_301.18105,MW_302.18837@RT_1.309,11-keto Testosterone (CRM),C19 H26 O3,302.18837,301.18105,1.309,302.18819,NA,61.1,NA,Full match,Full match,No results,1,0,5320954.39761128,6113624.75725552,3668178.48870094,7858639.49377838,8124732.63932766,5755062.18835808,13407450.500536,6968993.91234497,8310670.65002942,5420214.70333084,4589036.03155292,3547154.25437996,7612826.04707942,8392630.79676433,3327879.02964021,3096904.71051278,5407202.09316298,7083368.97944071,11106702.3777429,4988259.57129628,6614913.68573734,11958527.5249794,10585112.5974958,4873602.59401594,8687499.60728232,7022100.87963055,7092991.20611951,4694544.88402603,7301237.71886427,7451601.18766245,2238464.15951245,4341728.53248124
FT_1.436_301.10824,MW_302.11553@RT_1.436,"1-(2,4-dihydroxyphenyl)-2-(3,5-dimethoxyphenyl)propan-1-one",C17 H18 O5,302.11553,301.10824,1.436,302.11542,NA,75.3,NA,Full match,Full match,No results,1,0,4660382.23598206,19461361.1957305,4869454.56932615,27368057.8043422,10512460.2874068,19465097.4208686,5377583.07032516,19700919.0078759,21969685.6317968,21760316.6560139,11445656.2324443,8793563.52387237,16228209.9291869,27949546.5154868,6677984.01479295,5172849.81761901,9346035.06858138,21723113.6767789,8578059.97637828,15339387.3797389,16977033.3095612,21436825.6125228,6093077.64702259,8123231.44234499,23978967.3158898,22337574.7090213,9203542.43527836,11463782.5020958,14224229.5624689,20078835.0074991,6180982.79176833,9481240.7823717
FT_1.604_301.10818,MW_302.11549@RT_1.604,"1-(2,4-dihydroxyphenyl)-2-(3,5-dimethoxyphenyl)propan-1-one",C17 H18 O5,302.11549,301.10818,1.604,302.11542,NA,74.5,NA,Full match,Full match,No results,1,0,5912246.65780728,7468574.19267152,2655342.50249937,13535404.4195704,7606482.00246858,10749708.6918192,3190488.70684312,7705530.83833277,14022524.3178572,11557820.9774815,4863453.2943374,7676620.666977,6004549.58554646,10881867.4232627,2903251.45039726,5710022.3559331,7077374.21106306,13071059.5497261,4902087.88340091,5594864.36550101,9014571.06222678,5269910.5953001,3193085.27585942,2686651.63853754,17461609.5186482,13692439.0179807,4265524.44769339,8703114.48029095,7014309.89215027,9182977.18043485,2362222.09015346,3358383.87283731
FT_1.179_299.22279,MW_300.23007@RT_1.179,NA,NA,300.23007,299.22279,1.179,NA,NA,NA,NA,No results,No results,No results,0,0,4531030.84573709,6787203.45623114,5328290.57748202,6410430.15238675,8666892.52462114,11444609.0241604,4814841.11937925,7508441.98599228,7117988.09672939,7172482.52960873,6028928.82991286,5980050.57817312,6635861.70388099,8257875.08889699,3851944.65674378,3546193.02030289,6805408.24273025,10553640.1573293,4249117.58077226,4499837.91460065,8422812.62133385,8771982.37391116,3530270.52694275,3379787.92072467,8607573.11765632,6714512.65836395,4926952.64659943,4615989.69059203,5625740.33005744,7778035.29915804,3103475.79795507,6169126.97711863
FT_1.673_299.15064,MW_300.15792@RT_1.673,NA,C16 H20 N4 O2,300.15792,299.15064,1.673,300.15863,NA,NA,NA,Full match,No results,No results,0,0,4398644.71835327,6626309.39087746,6050904.44757512,17575166.8974442,5459864.25296547,19522435.8538562,2633285.57910639,8784928.96331902,10959701.1040336,4933404.91668812,5017412.22221403,5294279.13577565,11339685.9763139,4752823.62307986,2206814.9400221,3440527.46842892,7523887.0331296,11546720.3645454,5098358.54272149,3649119.43827547,10293930.9826639,4449878.3713445095,2158876.92063833,2703350.2165109,15159449.724386,10925617.317009,6391858.00234272,5014440.44064099,9798649.7858853,19121299.9215953,2520933.89264139,3131098.62963993
FT_1.164_299.09255,MW_300.09974@RT_1.164,NA,C11 H17 N4 O4 P,300.09974,299.09255,1.164,300.09874,NA,NA,NA,Full match,No results,No results,0,0,3294169.24933746,10073146.9997657,4815371.79113051,9772161.2516512,4600498.97114392,8021809.09401773,4262292.88361876,7159408.64678625,9081787.65265654,8500458.34363792,9528584.45565505,5539482.44519124,8291918.50020903,2357847.55978459,3567660.62977123,4770096.32615752,6886712.15931708,6444289.77823016,3931782.4473247,6688528.34278157,6617204.32398117,7906377.72357246,3600840.64088304,6174653.77694033,9944193.94375468,7961779.26331387,5573749.90910341,6666449.97357975,5883165.41514898,7606708.90121032,3659163.80907911,5576121.91902567
FT_14.809_297.87833,MW_298.88561@RT_14.809,NA,C4 H2 Cl2 N5 O P3,298.88561,297.87833,14.809,298.88492,NA,NA,NA,Full match,No results,No results,0,0,20179475.8066943,20604519.8399283,18602480.3185556,17241308.1769305,20236884.0288678,20414149.9070575,16810138.1396325,20362031.9439507,16794419.1729016,21236895.1668663,20207436.3930862,19674425.1685275,20461881.9584689,21792905.0486509,18697699.8535332,18285017.3865848,7978852.45888628,21668875.1293864,17053280.0728979,13801547.8527346,18052573.02675,20088040.9761992,20481812.1478167,12854955.4068776,22842224.3958438,21205064.101068,19683689.5927354,14031020.4670198,19901375.6405418,19513627.078991,10716322.3383688,15578964.850427
FT_6.774_297.73349,MW_298.74077@RT_6.774,NA,NA,298.74077,297.73349,6.774,NA,NA,NA,NA,No results,No results,No results,0,0,4933038.52669971,8105762.12619518,4017360.16281373,2379804.63442478,2900748.79932701,4775674.3479909,1905182.38413131,2619730.96029469,3413687.65044202,3274970.09656005,2812870.6960604,2869759.63604979,3524693.19994761,2010777.58118262,6683425.73665893,3090344.58753813,3720590.01351318,4015000.27510191,3612733.84100833,3317442.70374286,2928924.07888139,2981395.16258416,3694566.33212927,4496466.05194475,2950610.89858044,3795388.6257307,3317233.06490563,4216193.67790668,3742142.54227093,1844753.78314474,3625338.10325718,3921459.98374468
FT_6.843_297.73341,MW_298.74069@RT_6.843,NA,NA,298.74069,297.73341,6.843,NA,NA,NA,NA,No results,No results,No results,0,0,3127543.0349044,4961687.70673876,5687009.86789866,3953632.98052896,4881201.31761162,4996254.9408724,4769975.21829699,4570614.1092897,4296322.07891344,4320632.04188295,4280647.70050368,5059839.51189321,4567411.87359702,4561661.32996889,8935987.84674409,3801260.06174233,5314634.79338876,5410478.18230871,4250996.46618655,7050939.93549625,8166501.55999652,3391045.24511651,7144054.57306991,3394726.32773517,6818457.38628292,8339572.51180076,8700844.28488672,5650432.43609384,8372644.30079203,3218169.51198559,6528176.10540933,8699232.62095398
FT_1.317_297.15305,MW_298.16033@RT_1.317,Ostruthin,C19 H22 O3,298.16033,297.15305,1.317,298.15689,NA,84.4,NA,No match,Invalid mass,No results,2,0,5241636.48914864,5373123.11541055,11227329.6328034,7018789.26615699,13183775.3127274,5885290.71684007,10375522.5533211,8924219.75060681,23874578.2920326,25693576.8416184,20612170.9521936,19418063.5579032,24073526.1758634,12044495.1848041,11442250.429523,13436909.111478,38428117.4929883,12845989.2863782,45730138.0772252,16461491.5103578,30220112.8230598,50906238.5971669,43347275.757117,28998504.2178519,19972112.1712623,12613393.9786004,18935569.6335886,7175402.96279383,7119871.46215557,9741174.67330465,4439367.17646043,7576913.96134787
FT_1.219_343.15547,MW_298.15739@RT_1.219,NA,C11 H26 N2 O5 S,298.15739,343.15547,1.219,298.15624,NA,NA,NA,Full match,No results,No results,0,0,4963131.64253806,10424342.7716898,10064214.4688661,12794283.9871639,10639763.3011615,10050725.3758471,160603184.855215,11634536.1086429,43825456.1444169,5337394.87007032,7558733.85114993,6927990.39162144,16418925.227178,22072061.8164029,6340920.75008077,5827154.10439575,8406973.43517707,22467420.2756758,30857279.927513,10377071.2527772,10415002.8831421,6671311.49653312,66109542.4687287,6621202.4754463,16154516.5817049,17651683.1083836,10158513.9823749,8442393.01495404,6769212.88878678,8264533.63975243,2669247.36300592,6191103.65515614
FT_1.672_297.13448,MW_298.14178@RT_1.672,NA,C15 H22 O6,298.14178,297.13448,1.672,298.14164,NA,NA,NA,Full match,No results,No results,0,0,5518835.15895469,11216893.6954189,6097871.8971317,9419255.45072409,10437024.1731751,10337062.478519,4677524.89639163,12299819.9802683,8641712.70125924,8139537.29566509,5786911.87961762,5351626.40017548,8865697.20486123,5326513.65075913,3761415.51385634,8103544.01359566,9003812.34180765,8965697.83853928,6609539.83265822,3731567.17612861,5796068.74022797,5404274.90083317,3890713.39039385,3185567.38921226,12042518.6627711,7189316.52779888,7280737.33294323,6165623.16970225,9887899.83045955,9305537.4770889,2320150.02272478,4101803.15418521
FT_1.121_297.11318,MW_298.12065@RT_1.121,NA,C11 H18 N6 O2 S,298.12065,297.11318,1.121,298.12119,NA,NA,NA,Full match,No results,No results,0,0,657347.677040528,2450336.51596564,1689297.31115955,1102810.36878555,2344066.55503616,1198247.27926139,705240.277143107,2235584.3045953,3329274.81109311,1137373.48230694,1232595.3198123,1697334.41774575,3157002.89330782,1837671.54148327,1307349.27698093,1417195.79119522,1267883.40091187,2926249.21333953,2082514.45162417,2839719.40997901,1838304.34818175,1572830.56267823,995600.619370821,1957085.43033903,2044170.33000913,3010884.60140532,1870993.93822238,2417023.82444581,1608644.0985982,1044477.81164531,889698.324002226,1607939.59216866
FT_1.407_297.07691,MW_298.08417@RT_1.407,NA,C17 H14 O5,298.08417,297.07691,1.407,298.08412,NA,NA,NA,Full match,No results,No results,0,0,7861530.39172381,13371043.940339,6087378.75986956,14617977.3353442,10913139.1439311,13131570.2548239,6689904.98068858,11660787.8397536,14863978.9289755,12278617.536262,7701126.80439676,8452404.13604486,14856539.3274943,17189985.1320673,5921564.07482752,5341551.95346543,8768051.78616299,16510673.7491906,6183456.27384368,9817900.65352245,12779708.3427627,10396524.1085466,4919252.57249087,6652983.61858015,15138600.6938794,12922310.0072494,6955322.16261435,8611650.51959569,10239719.288437,12803586.4039301,4584043.20614778,8481005.53301465
FT_1.125_343.08237,MW_298.08413@RT_1.125,NA,C17 H14 O5,298.08413,343.08237,1.125,298.08412,NA,NA,NA,Full match,No results,No results,0,0,7820151.02795267,24421192.7530231,8935699.30727562,22518168.5587091,16624859.3703187,25297014.2030539,4539300.75889458,23105236.6058813,14881682.7643629,16353108.249069,13189770.4448071,15148951.8436233,21263671.7735019,19733981.3260067,11164762.7813211,9887640.65847093,12649363.7946692,21351928.8435414,13593592.0559177,18381742.3367831,13308316.756064,19535023.1149494,7940703.07183687,6061482.69463609,21454018.2818823,18980125.4975022,19448146.0893943,11849039.3494342,12653205.2161565,25291094.6815257,6706912.55426698,13233004.7375439
FT_1.624_297.06180,MW_298.06908@RT_1.624,NA,C13 H14 O8,298.06908,297.0618,1.624,298.06887,NA,NA,NA,Full match,No results,No results,0,0,3334876.93782597,4865679.09280637,2424065.84386745,6447207.39506601,4403408.04615297,8158729.18367272,1768739.35856528,5873594.23006542,12992410.1751032,2470806.61300231,3210528.81921206,3043167.92816113,4606156.67643294,3037400.99225372,1630988.83123318,1953323.9438438,4630546.62835086,4567533.17949078,2270608.80131218,3346551.42223323,5608724.7286402,2815902.81130996,836828.698418336,2475020.11776475,8610700.47785641,6442913.32928599,2381129.21375955,4266064.21002347,3120154.12120676,12837578.610156,1440040.81310308,2806560.79682138
FT_7.681_296.88234,MW_297.88961@RT_7.681,NA,C2 H6 Cl N2 O5 P3 S,297.88961,296.88234,7.681,297.88988,NA,NA,NA,Full match,No results,No results,0,0,2982822.51801206,13224848.4410808,8462155.11128007,24291015.4485546,9186503.45692418,18536662.3167981,2542594.9922229,7119728.36855156,6697628.08244611,14995834.4023447,9207536.02899772,8975030.05544288,7415751.25379439,8448884.11655119,7247376.42674133,958937.468178755,7255901.64519374,6946011.68541844,4580011.93488557,1302360.24690849,1205949.86817535,4330043.77425952,3468993.58881902,1487023.68044357,14755443.4032254,8238218.4939477,8194047.21565683,1249957.26721901,13301530.4086598,21588209.5513481,1702828.08612899,4108818.21943991
